OrderID,Quantity,Price,Sales,Date,Month,Year,Product_Name,Manufacturing_price,City,DealSize
10151,24,100,3327.6,21,9,2003,Trucks and Buses,118,Oulu,Medium
10165,48,100,6825.6,22,10,2003,Trucks and Buses,118,Singapore,Medium
10175,26,100,3543.28,6,11,2003,Trucks and Buses,118,London,Medium
10184,37,100,4516.22,14,11,2003,Trucks and Buses,118,Sevilla,Medium
10195,49,100,6445.46,25,11,2003,Trucks and Buses,118,White Plains,Medium
10207,34,99.54,3384.36,9,12,2003,Trucks and Buses,118,Boston,Medium
10219,48,100,4891.68,10,2,2004,Trucks and Buses,118,Brisbane,Medium
10229,36,100,4521.96,11,3,2004,Trucks and Buses,118,San Rafael,Medium
10246,46,100,5069.66,5,5,2004,Trucks and Buses,118,Madrid,Medium
10259,46,100,6541.2,15,6,2004,Trucks and Buses,118,Singapore,Medium
10271,31,97.17,3012.27,20,7,2004,Trucks and Buses,118,San Rafael,Medium
10281,41,100,5247.18,19,8,2004,Trucks and Buses,118,Allentown,Medium
10292,21,100,2214.87,8,9,2004,Trucks and Buses,118,NYC,Small
10305,38,100,4773.18,13,10,2004,Trucks and Buses,118,Cambridge,Medium
10314,45,100,6185.7,22,10,2004,Trucks and Buses,118,Aaarhus,Medium
10324,26,58.38,1517.88,5,11,2004,Trucks and Buses,118,NYC,Small
10336,38,100,6372.6,20,11,2004,Trucks and Buses,118,Paris,Medium
10349,48,100,5232.96,1,12,2004,Trucks and Buses,118,NYC,Medium
10358,42,64.16,2694.72,10,12,2004,Trucks and Buses,118,Madrid,Small
10371,49,35.71,1749.79,23,1,2005,Trucks and Buses,118,San Rafael,Small
10382,32,66.58,2130.56,17,2,2005,Trucks and Buses,118,San Rafael,Small
10412,54,100,5951.34,3,5,2005,Trucks and Buses,118,Madrid,Medium
10425,33,100,4692.6,31,5,2005,Trucks and Buses,118,Nantes,Medium
10108,36,100,3731.04,3,3,2003,Classic Cars,115,Makati City,Medium
10122,20,100,2142,8,5,2003,Classic Cars,115,Marseille,Small
10135,29,97.89,2838.81,2,7,2003,Classic Cars,115,San Rafael,Small
10147,33,97.89,3230.37,5,9,2003,Classic Cars,115,Brickhaven,Medium
10160,50,100,5182,11,10,2003,Classic Cars,115,Los Angeles,Medium
10170,41,100,4391.1,4,11,2003,Classic Cars,115,Graz,Medium
10181,36,100,4477.32,12,11,2003,Classic Cars,115,Bergen,Medium
10192,27,100,3544.56,20,11,2003,Classic Cars,115,Nashua,Medium
10203,47,100,5195.85,2,12,2003,Classic Cars,115,Madrid,Medium
10212,33,100,4180.44,16,1,2004,Classic Cars,115,Madrid,Medium
10225,21,100,2684.43,22,2,2004,Classic Cars,115,Gensve,Small
10239,21,93.28,1958.88,12,4,2004,Classic Cars,115,Oulu,Small
10253,41,100,4910.57,1,6,2004,Classic Cars,115,Liverpool,Medium
10266,40,100,4468.4,6,7,2004,Classic Cars,115,Reggio Emilia,Medium
10277,28,100,3127.88,4,8,2004,Classic Cars,115,Singapore,Medium
10287,23,100,2675.13,30,8,2004,Classic Cars,115,Gensve,Small
10300,23,100,2807.61,4,10,2003,Classic Cars,115,Frankfurt,Small
10310,25,100,2504.75,16,10,2004,Classic Cars,115,Koln,Small
10321,24,100,2984.88,4,11,2004,Classic Cars,115,New Bedford,Small
10329,39,64.74,2524.86,15,11,2004,Classic Cars,115,NYC,Small
10341,55,75.2,4136,24,11,2004,Classic Cars,115,Salzburg,Medium
10363,46,88.45,4068.7,6,1,2005,Classic Cars,115,Espoo,Medium
10377,50,100,5182,9,2,2005,Classic Cars,115,Helsinki,Medium
10389,47,100,5243.79,3,3,2005,Classic Cars,115,Boras,Medium
10405,97,93.28,9048.16,14,4,2005,Classic Cars,115,Strasbourg,Large
10419,32,100,3832.64,17,5,2005,Classic Cars,115,Salzburg,Medium
10103,35,100,3920,29,1,2003,Trucks and Buses,116,Stavern,Medium
10113,49,100,4916.66,26,3,2003,Trucks and Buses,116,San Rafael,Medium
10126,38,100,3857,28,5,2003,Trucks and Buses,116,Madrid,Medium
10140,32,100,4181.44,24,7,2003,Trucks and Buses,116,Burlingame,Medium
10150,34,100,4641,19,9,2003,Trucks and Buses,116,Singapore,Medium
10164,36,99.17,3570.12,21,10,2003,Trucks and Buses,116,Graz,Medium
10174,48,93.34,4480.32,6,11,2003,Trucks and Buses,116,South Brisbane,Medium
10183,21,96.84,2033.64,13,11,2003,Trucks and Buses,116,Philadelphia,Small
10194,21,93.34,1960.14,25,11,2003,Trucks and Buses,116,Lyon,Small
10206,34,100,3966.78,5,12,2003,Trucks and Buses,116,Vancouver,Medium
10215,46,100,5152,29,1,2004,Trucks and Buses,116,Burbank,Medium
10228,32,100,3360,10,3,2004,Trucks and Buses,116,Cambridge,Medium
10245,29,100,3451,4,5,2004,Trucks and Buses,116,New Haven,Medium
10258,41,100,5453,15,6,2004,Trucks and Buses,116,Minato-ku,Medium
10270,43,96.84,4164.12,19,7,2004,Trucks and Buses,116,Chatswood,Medium
10280,24,100,2800.08,17,8,2004,Trucks and Buses,116,Torino,Small
10291,41,100,4687.94,8,9,2004,Trucks and Buses,116,Boras,Medium
10304,46,98,4508,11,10,2004,Trucks and Buses,116,Versailles,Medium
10312,32,100,4181.44,21,10,2004,Trucks and Buses,116,San Rafael,Medium
10322,22,100,2251.04,4,11,2004,Trucks and Buses,116,Nashua,Small
10333,29,40.25,1167.25,18,11,2004,Trucks and Buses,116,San Francisco,Small
10347,42,49.6,2083.2,29,11,2004,Trucks and Buses,116,Melbourne,Small
10357,39,98,3822,10,12,2004,Trucks and Buses,116,San Rafael,Medium
10370,27,100,3911.49,20,1,2005,Trucks and Buses,116,North Sydney,Medium
10381,48,98,4704,17,2,2005,Trucks and Buses,116,San Francisco,Medium
10391,29,85.1,2467.9,9,3,2005,Trucks and Buses,116,North Sydney,Small
10411,27,100,3213,1,5,2005,Trucks and Buses,116,Montreal,Medium
10424,54,100,7182,31,5,2005,Trucks and Buses,116,Madrid,Large
10109,26,100,4379.18,10,3,2003,Classic Cars,141,Philadelphia,Medium
10122,34,100,5004.8,8,5,2003,Classic Cars,141,Marseille,Medium
10136,25,100,3644.75,4,7,2003,Classic Cars,141,Toulouse,Medium
10148,23,100,2702.04,11,9,2003,Classic Cars,141,North Sydney,Small
10161,28,100,3764.88,17,10,2003,Classic Cars,141,Aaarhus,Medium
10171,35,100,4508,5,11,2003,Classic Cars,141,Montreal,Medium
10181,44,100,5418.16,12,11,2003,Classic Cars,141,Bergen,Medium
10192,22,100,3300.66,20,11,2003,Classic Cars,141,Nashua,Medium
10204,42,100,6182.4,2,12,2003,Classic Cars,141,NYC,Medium
10212,29,100,4186.73,16,1,2004,Classic Cars,141,Madrid,Medium
10225,32,100,4529.28,22,2,2004,Classic Cars,141,Gensve,Medium
10240,41,100,5628.89,13,4,2004,Classic Cars,141,Osaka,Medium
10253,26,100,3054.48,1,6,2004,Classic Cars,141,Liverpool,Medium
10266,21,100,2526.51,6,7,2004,Classic Cars,141,Reggio Emilia,Small
10278,34,100,4667.86,6,8,2004,Classic Cars,141,Las Vegas,Medium
10287,41,100,6499.32,30,8,2004,Classic Cars,141,Gensve,Medium
10301,37,100,5917.78,5,10,2003,Classic Cars,141,Oslo,Medium
10310,37,100,6231.91,16,10,2004,Classic Cars,141,Koln,Medium
10321,41,100,5803.14,4,11,2004,Classic Cars,141,New Bedford,Medium
10331,46,100,6434.02,17,11,2004,Classic Cars,141,Philadelphia,Medium
10342,40,100,6454.4,24,11,2004,Classic Cars,141,Melbourne,Medium
10356,43,97.6,4196.8,9,12,2004,Classic Cars,141,Paris,Medium
10365,30,87.06,2611.8,7,1,2005,Classic Cars,141,New Bedford,Small
10377,35,100,5895.05,9,2,2005,Classic Cars,141,Helsinki,Medium
10390,36,93.77,3375.72,4,3,2005,Classic Cars,141,San Rafael,Medium
10406,61,100,8374.69,15,4,2005,Classic Cars,141,Kobenhavn,Large
10419,38,100,4464.24,17,5,2005,Classic Cars,141,Salzburg,Medium
10102,39,100,4808.31,10,1,2003,Vintage Cars,102,NYC,Medium
10111,33,99.66,3288.78,25,3,2003,Vintage Cars,102,San Francisco,Medium
10125,32,100,3254.72,21,5,2003,Vintage Cars,102,Melbourne,Medium
10139,31,100,3184.94,16,7,2003,Vintage Cars,102,Chatswood,Medium
10149,50,100,5907.5,12,9,2003,Vintage Cars,102,Brisbane,Medium
10162,48,91.44,4389.12,18,10,2003,Vintage Cars,102,San Francisco,Medium
10173,43,100,5036.16,5,11,2003,Vintage Cars,102,Bergamo,Medium
10182,25,87.33,2183.25,12,11,2003,Vintage Cars,102,San Rafael,Small
10193,28,100,3106.88,21,11,2003,Vintage Cars,102,Glen Waverly,Medium
10205,36,100,3735.72,3,12,2003,Vintage Cars,102,Madrid,Medium
10215,27,89.38,2413.26,29,1,2004,Vintage Cars,102,Burbank,Small
10227,25,100,2953.75,2,3,2004,Vintage Cars,102,Lyon,Small
10244,40,100,4684.8,29,4,2004,Vintage Cars,102,Madrid,Medium
10256,34,95.55,3248.7,8,6,2004,Vintage Cars,102,Kobenhavn,Medium
10280,50,100,5239.5,17,8,2004,Vintage Cars,102,Torino,Medium
10289,38,100,4567.98,3,9,2004,Vintage Cars,102,Bergen,Medium
10304,37,95.55,3535.35,11,10,2004,Vintage Cars,102,Versailles,Medium
10312,43,89.38,3843.34,21,10,2004,Vintage Cars,102,San Rafael,Medium
10322,43,86.3,3710.9,4,11,2004,Vintage Cars,102,Nashua,Medium
10332,46,95.13,4375.98,17,11,2004,Vintage Cars,102,Manchester,Medium
10346,42,36.11,1516.62,29,11,2004,Vintage Cars,102,Las Vegas,Small
10356,50,50.18,2509,9,12,2004,Vintage Cars,102,Paris,Small
10369,44,100,9240.44,20,1,2005,Vintage Cars,102,Brickhaven,Large
10380,27,93.16,2515.32,16,2,2005,Vintage Cars,102,Madrid,Small
10391,35,100,5548.9,9,3,2005,Vintage Cars,102,North Sydney,Medium
10422,51,95.55,4873.05,30,5,2005,Vintage Cars,102,Allentown,Medium
10102,41,50.14,2055.74,10,1,2003,Vintage Cars,53,NYC,Small
10111,48,49.06,2354.88,25,3,2003,Vintage Cars,53,San Francisco,Small
10126,42,54.99,2309.58,28,5,2003,Vintage Cars,53,Madrid,Small
10139,49,43.13,2113.37,16,7,2003,Vintage Cars,53,Chatswood,Small
10149,30,58.22,1746.6,12,9,2003,Vintage Cars,53,Brisbane,Small
10162,45,51.21,2304.45,18,10,2003,Vintage Cars,53,San Francisco,Small
10173,48,44.21,2122.08,5,11,2003,Vintage Cars,53,Bergamo,Small
10182,32,54.45,1742.4,12,11,2003,Vintage Cars,53,San Rafael,Small
10193,46,53.37,2455.02,21,11,2003,Vintage Cars,53,Glen Waverly,Small
10205,48,63.61,3053.28,3,12,2003,Vintage Cars,53,Madrid,Medium
10215,33,43.13,1423.29,29,1,2004,Vintage Cars,53,Burbank,Small
10227,31,48.52,1504.12,2,3,2004,Vintage Cars,53,Lyon,Small
10244,20,58.22,1164.4,29,4,2004,Vintage Cars,53,Madrid,Small
10256,29,51.75,1500.75,8,6,2004,Vintage Cars,53,Kobenhavn,Small
10280,27,57.68,1557.36,17,8,2004,Vintage Cars,53,Torino,Small
10289,24,56.07,1345.68,3,9,2004,Vintage Cars,53,Bergen,Small
10304,37,48.52,1795.24,11,10,2004,Vintage Cars,53,Versailles,Small
10312,25,44.21,1105.25,21,10,2004,Vintage Cars,53,San Rafael,Small
10322,41,57.68,2364.88,4,11,2004,Vintage Cars,53,Nashua,Small
10332,27,89.89,2427.03,17,11,2004,Vintage Cars,53,Manchester,Small
10347,21,58.95,1237.95,29,11,2004,Vintage Cars,53,Melbourne,Small
10356,22,72.41,1593.02,9,12,2004,Vintage Cars,53,Paris,Small
10369,32,98.63,3156.16,20,1,2005,Vintage Cars,53,Brickhaven,Medium
10381,25,52.83,1320.75,17,2,2005,Vintage Cars,53,San Francisco,Small
10391,42,100,4998,9,3,2005,Vintage Cars,53,North Sydney,Medium
10422,25,51.75,1293.75,30,5,2005,Vintage Cars,53,Allentown,Small
10110,37,100,5433.08,18,3,2003,Classic Cars,124,Manchester,Medium
10123,26,100,3073.72,20,5,2003,Classic Cars,124,Nantes,Medium
10137,44,99.55,4380.2,10,7,2003,Classic Cars,124,Reims,Medium
10148,47,100,5848.68,11,9,2003,Classic Cars,124,North Sydney,Medium
10161,43,100,6153.73,17,10,2003,Classic Cars,124,Aaarhus,Medium
10172,42,100,4965.24,5,11,2003,Classic Cars,124,Bridgewater,Medium
10181,42,100,5435.64,12,11,2003,Classic Cars,124,Bergen,Medium
10192,29,100,4258.36,20,11,2003,Classic Cars,124,Nashua,Medium
10204,40,100,4032,2,12,2003,Classic Cars,124,NYC,Medium
10212,38,100,4492.36,16,1,2004,Classic Cars,124,Madrid,Medium
10226,38,100,4161.38,26,2,2004,Classic Cars,124,San Diego,Medium
10241,21,100,2508.66,13,4,2004,Classic Cars,124,Strasbourg,Small
10253,24,100,3374.88,1,6,2004,Classic Cars,124,Liverpool,Medium
10266,36,100,5196.6,6,7,2004,Classic Cars,124,Reggio Emilia,Medium
10278,23,100,2604.52,6,8,2004,Classic Cars,124,Las Vegas,Small
10288,20,100,2936.8,1,9,2004,Classic Cars,124,Singapore,Small
10301,32,100,3424.64,5,10,2003,Classic Cars,124,Oslo,Medium
10311,29,100,2923.2,16,10,2004,Classic Cars,124,Madrid,Small
10321,44,100,4489.76,4,11,2004,Classic Cars,124,New Bedford,Medium
10331,44,100,4849.24,17,11,2004,Classic Cars,124,Philadelphia,Medium
10343,36,100,5848.92,24,11,2004,Classic Cars,124,Reims,Medium
10367,49,56.3,2758.7,12,1,2005,Classic Cars,124,Pasadena,Small
10378,34,42.64,1449.76,10,2,2005,Classic Cars,124,Madrid,Small
10407,59,100,7048.14,22,4,2005,Classic Cars,124,San Jose,Large
10419,37,100,5202.94,17,5,2005,Classic Cars,124,Salzburg,Medium
10106,36,100,5279.4,17,2,2003,Planes,157,Bergamo,Medium
10119,43,100,6916.12,28,4,2003,Planes,157,Salzburg,Medium
10131,21,100,2781.66,16,6,2003,Planes,157,Glendale,Small
10143,32,100,5248,10,8,2003,Planes,157,New Bedford,Medium
10155,38,100,6531.44,6,10,2003,Planes,157,Helsinki,Medium
10167,43,100,5763.72,23,10,2003,Planes,157,Boras,Medium
10178,42,100,6490.68,8,11,2003,Planes,157,Toulouse,Medium
10186,32,100,6004.8,14,11,2003,Planes,157,London,Medium
10198,42,100,7483.98,27,11,2003,Planes,157,Makati City,Large
10210,31,100,5719.5,12,1,2004,Planes,157,Osaka,Medium
10222,49,100,6954.08,19,2,2004,Planes,157,San Diego,Medium
10250,45,100,8160.3,11,5,2004,Planes,157,San Jose,Large
10262,49,100,6567.96,24,6,2004,Planes,157,Madrid,Medium
10274,41,100,6724,21,7,2004,Planes,157,Brickhaven,Medium
10284,45,100,5747.85,21,8,2004,Planes,157,Oslo,Medium
10296,36,100,5676.84,15,9,2004,Planes,157,Munich,Medium
10307,39,100,7379.97,14,10,2004,Planes,157,Philadelphia,Large
10316,27,100,3704.13,1,11,2004,Planes,157,Cowes,Medium
10327,25,100,2804.75,10,11,2004,Planes,157,Kobenhavn,Small
10338,41,100,5624.79,22,11,2004,Planes,157,Charleroi,Medium
10351,39,99.52,3881.28,3,12,2004,Planes,157,London,Medium
10373,28,57.55,1611.4,31,1,2005,Planes,157,Oulu,Small
10386,25,54.57,1364.25,1,3,2005,Planes,157,Madrid,Small
10398,33,100,4215.09,30,3,2005,Planes,157,Reims,Medium
10400,34,100,6433.82,1,4,2005,Planes,157,San Jose,Medium
10416,24,100,4352.16,10,5,2005,Planes,157,Reggio Emilia,Medium
10100,30,100,5151,6,1,2003,Vintage Cars,170,Nashua,Medium
10110,42,100,6069,18,3,2003,Vintage Cars,170,Manchester,Medium
10124,21,100,2856,21,5,2003,Vintage Cars,170,Las Vegas,Small
10149,34,100,5375.4,12,9,2003,Vintage Cars,170,Brisbane,Medium
10162,29,100,5176.5,18,10,2003,Vintage Cars,170,San Francisco,Medium
10173,24,100,3508.8,5,11,2003,Vintage Cars,170,Bergamo,Medium
10182,44,100,7554.8,12,11,2003,Vintage Cars,170,San Rafael,Large
10193,21,100,3141.6,21,11,2003,Vintage Cars,170,Glen Waverly,Medium
10204,33,100,5890.5,2,12,2003,Vintage Cars,170,NYC,Medium
10214,30,100,5967,26,1,2004,Vintage Cars,170,Madrid,Medium
10227,26,100,3712.8,2,3,2004,Vintage Cars,170,Lyon,Medium
10241,41,100,7597.3,13,4,2004,Vintage Cars,170,Strasbourg,Large
10280,26,100,3668.6,17,8,2004,Vintage Cars,170,Torino,Medium
10288,32,100,5875.2,1,9,2004,Vintage Cars,170,Singapore,Medium
10302,43,100,7310,6,10,2003,Vintage Cars,170,Liverpool,Large
10312,48,100,8078.4,21,10,2004,Vintage Cars,170,San Rafael,Large
10331,44,74.04,3257.76,17,11,2004,Vintage Cars,170,Philadelphia,Medium
10344,45,100,7650,25,11,2004,Vintage Cars,170,Marseille,Large
10367,37,100,4703.81,12,1,2005,Vintage Cars,170,Pasadena,Medium
10379,39,100,5399.55,10,2,2005,Vintage Cars,170,Madrid,Medium
10407,76,100,14082.8,22,4,2005,Vintage Cars,170,San Jose,Large
10420,37,100,5283.6,29,5,2005,Vintage Cars,170,Chatswood,Medium
10108,38,82.39,3130.82,3,3,2003,Classic Cars,77,Makati City,Medium
10122,43,72.38,3112.34,8,5,2003,Classic Cars,77,Marseille,Medium
10135,48,79.31,3806.88,2,7,2003,Classic Cars,77,San Rafael,Medium
10147,26,82.39,2142.14,5,9,2003,Classic Cars,77,Brickhaven,Small
10160,38,88.55,3364.9,11,10,2003,Classic Cars,77,Los Angeles,Medium
10170,20,63.14,1262.8,4,11,2003,Classic Cars,77,Graz,Small
10181,22,73.92,1626.24,12,11,2003,Classic Cars,77,Bergen,Small
10192,45,90.86,4088.7,20,11,2003,Classic Cars,77,Nashua,Medium
10203,45,85.47,3846.15,2,12,2003,Classic Cars,77,Madrid,Medium
10212,20,66.99,1339.8,16,1,2004,Classic Cars,77,Madrid,Small
10225,47,64.68,3039.96,22,2,2004,Classic Cars,77,Gensve,Medium
10239,46,73.92,3400.32,12,4,2004,Classic Cars,77,Oulu,Medium
10253,23,83.93,1930.39,1,6,2004,Classic Cars,77,Liverpool,Small
10266,33,74.69,2464.77,6,7,2004,Classic Cars,77,Reggio Emilia,Small
10278,29,90.86,2634.94,6,8,2004,Classic Cars,77,Las Vegas,Small
10287,44,82.39,3625.16,30,8,2004,Classic Cars,77,Gensve,Medium
10300,41,92.4,3788.4,4,10,2003,Classic Cars,77,Frankfurt,Medium
10310,20,91.63,1832.6,16,10,2004,Classic Cars,77,Koln,Small
10321,37,78.54,2905.98,4,11,2004,Classic Cars,77,New Bedford,Small
10329,29,100,2954.81,15,11,2004,Classic Cars,77,NYC,Small
10342,55,65.45,3599.75,24,11,2004,Classic Cars,77,Melbourne,Medium
10363,22,100,3686.54,6,1,2005,Classic Cars,77,Espoo,Medium
10377,31,67.76,2100.56,9,2,2005,Classic Cars,77,Helsinki,Small
10389,49,79.22,3881.78,3,3,2005,Classic Cars,77,Boras,Medium
10405,61,73.92,4509.12,14,4,2005,Classic Cars,77,Strasbourg,Medium
10419,39,83.93,3273.27,17,5,2005,Classic Cars,77,Salzburg,Medium
10109,38,100,4432.7,10,3,2003,Classic Cars,142,Philadelphia,Medium
10122,31,100,4100.99,8,5,2003,Classic Cars,142,Marseille,Medium
10136,36,100,5274.72,4,7,2003,Classic Cars,142,Toulouse,Medium
10148,25,100,4232,11,9,2003,Classic Cars,142,North Sydney,Medium
10161,48,100,6145.44,17,10,2003,Classic Cars,142,Aaarhus,Medium
10171,35,100,4680.2,5,11,2003,Classic Cars,142,Montreal,Medium
10181,21,100,3286.08,12,11,2003,Classic Cars,142,Bergen,Medium
10192,47,100,7421.3,20,11,2003,Classic Cars,142,Nashua,Large
10204,38,100,6432.64,2,12,2003,Classic Cars,142,NYC,Medium
10212,41,100,4840.87,16,1,2004,Classic Cars,142,Madrid,Medium
10226,24,100,3892.08,26,2,2004,Classic Cars,142,San Diego,Medium
10240,37,100,5526.32,13,4,2004,Classic Cars,142,Osaka,Medium
10253,33,100,4459.62,1,6,2004,Classic Cars,142,Liverpool,Medium
10266,49,100,6203.4,6,7,2004,Classic Cars,142,Reggio Emilia,Medium
10278,29,100,3754.05,6,8,2004,Classic Cars,142,Las Vegas,Medium
10287,24,100,3516.48,30,8,2004,Classic Cars,142,Gensve,Medium
10301,47,100,7488.04,5,10,2003,Classic Cars,142,Oslo,Large
10310,24,100,3448.08,16,10,2004,Classic Cars,142,Koln,Medium
10321,25,100,3734,4,11,2004,Classic Cars,142,New Bedford,Medium
10331,30,32.47,974.1,17,11,2004,Classic Cars,142,Philadelphia,Small
10342,22,100,3160.74,24,11,2004,Classic Cars,142,Melbourne,Medium
10356,27,64.69,1746.63,9,12,2004,Classic Cars,142,Paris,Small
10366,34,100,4207.84,10,1,2005,Classic Cars,142,Charleroi,Medium
10377,36,100,4352.76,9,2,2005,Classic Cars,142,Helsinki,Medium
10390,34,43.05,1463.7,4,3,2005,Classic Cars,142,San Rafael,Small
10406,48,100,7169.28,15,4,2005,Classic Cars,142,Kobenhavn,Large
10419,34,100,4594.76,17,5,2005,Classic Cars,142,Salzburg,Medium
10104,24,100,3457.92,31,1,2003,Classic Cars,163,Madrid,Medium
10115,46,100,7381.16,4,4,2003,Classic Cars,163,NYC,Large
10127,45,100,7146.9,3,6,2003,Classic Cars,163,NYC,Large
10141,39,100,5938.53,1,8,2003,Classic Cars,163,Espoo,Medium
10151,43,100,7110.91,21,9,2003,Classic Cars,163,Oulu,Large
10165,29,100,5032.95,22,10,2003,Classic Cars,163,Singapore,Medium
10176,20,100,3667.6,6,11,2003,Classic Cars,163,Reggio Emilia,Medium
10184,46,100,7381.16,14,11,2003,Classic Cars,163,Sevilla,Large
10195,27,100,5128.11,25,11,2003,Classic Cars,163,White Plains,Medium
10207,44,100,7060.24,9,12,2003,Classic Cars,163,Boston,Large
10219,43,100,8448.64,10,2,2004,Classic Cars,163,Brisbane,Large
10230,49,100,7300.51,15,3,2004,Classic Cars,163,Frankfurt,Large
10246,40,100,6549.2,5,5,2004,Classic Cars,163,Madrid,Medium
10259,30,100,5697.9,15,6,2004,Classic Cars,163,Singapore,Medium
10271,50,100,9169,20,7,2004,Classic Cars,163,San Rafael,Large
10282,23,100,3238.63,20,8,2004,Classic Cars,163,San Rafael,Medium
10292,26,100,4554.94,8,9,2004,Classic Cars,163,NYC,Medium
10305,27,100,3934.44,13,10,2004,Classic Cars,163,Cambridge,Medium
10314,42,100,5776.26,22,10,2004,Classic Cars,163,Aaarhus,Medium
10324,47,100,7207.45,5,11,2004,Classic Cars,163,NYC,Large
10336,49,100,7460.74,20,11,2004,Classic Cars,163,Paris,Large
10349,38,100,6719.54,1,12,2004,Classic Cars,163,NYC,Medium
10358,20,100,2428,10,12,2004,Classic Cars,163,Madrid,Small
10371,25,100,2602.25,23,1,2005,Classic Cars,163,San Rafael,Small
10382,25,88,2200,17,2,2005,Classic Cars,163,San Rafael,Small
10412,41,100,6712.93,3,5,2005,Classic Cars,163,Madrid,Medium
10425,28,100,5318.04,31,5,2005,Classic Cars,163,Nantes,Medium
10100,50,67.8,3390,6,1,2003,Vintage Cars,60,Nashua,Medium
10110,32,50.25,1608,18,3,2003,Vintage Cars,60,Manchester,Small
10124,42,53.88,2262.96,21,5,2003,Vintage Cars,60,Las Vegas,Small
10149,24,62.36,1496.64,12,9,2003,Vintage Cars,60,Brisbane,Small
10162,27,69.62,1879.74,18,10,2003,Vintage Cars,60,San Francisco,Small
10173,26,57.51,1495.26,5,11,2003,Vintage Cars,60,Bergamo,Small
10182,38,61.15,2323.7,12,11,2003,Vintage Cars,60,San Rafael,Small
10193,42,59.33,2491.86,21,11,2003,Vintage Cars,60,Glen Waverly,Small
10204,23,71.44,1643.12,2,12,2003,Vintage Cars,60,NYC,Small
10214,21,62.96,1322.16,26,1,2004,Vintage Cars,60,Madrid,Small
10227,28,50.85,1423.8,2,3,2004,Vintage Cars,60,Lyon,Small
10241,33,72.65,2397.45,13,4,2004,Vintage Cars,60,Strasbourg,Small
10280,25,62.96,1574,17,8,2004,Vintage Cars,60,Torino,Small
10288,28,61.75,1729,1,9,2004,Vintage Cars,60,Singapore,Small
10303,46,49.04,2255.84,6,10,2004,Vintage Cars,60,Sevilla,Small
10312,30,61.15,1834.5,21,10,2004,Vintage Cars,60,San Rafael,Small
10332,38,84.25,3201.5,17,11,2004,Vintage Cars,60,Manchester,Medium
10344,40,56.91,2276.4,25,11,2004,Vintage Cars,60,Marseille,Small
10367,45,100,8884.8,12,1,2005,Vintage Cars,60,Pasadena,Large
10379,27,49.3,1331.1,10,2,2005,Vintage Cars,60,Madrid,Small
10407,42,72.65,3051.3,22,4,2005,Vintage Cars,60,San Jose,Medium
10420,36,63.57,2288.52,29,5,2005,Vintage Cars,60,Chatswood,Small
10104,29,100,3772.61,31,1,2003,Trucks and Buses,122,Madrid,Medium
10114,39,100,4164.42,1,4,2003,Trucks and Buses,122,Paris,Medium
10127,45,100,6295.95,3,6,2003,Trucks and Buses,122,NYC,Medium
10141,47,100,6287.66,1,8,2003,Trucks and Buses,122,Espoo,Medium
10151,49,100,5412.54,21,9,2003,Trucks and Buses,122,Oulu,Medium
10165,46,100,5984.14,22,10,2003,Trucks and Buses,122,Singapore,Medium
10175,48,100,5891.04,6,11,2003,Trucks and Buses,122,London,Medium
10184,46,100,5984.14,14,11,2003,Trucks and Buses,122,Sevilla,Medium
10195,35,100,3608.15,25,11,2003,Trucks and Buses,122,White Plains,Medium
10207,43,100,5752.54,9,12,2003,Trucks and Buses,122,Boston,Medium
10229,26,100,3765.32,11,3,2004,Trucks and Buses,122,San Rafael,Medium
10246,22,98.18,2159.96,5,5,2004,Trucks and Buses,122,Madrid,Small
10259,34,99.41,3379.94,15,6,2004,Trucks and Buses,122,Singapore,Medium
10271,50,100,5093.5,20,7,2004,Trucks and Buses,122,San Rafael,Medium
10281,48,100,5773.44,19,8,2004,Trucks and Buses,122,Allentown,Medium
10292,41,100,4528.86,8,9,2004,Trucks and Buses,122,NYC,Medium
10305,36,100,4816.08,13,10,2004,Trucks and Buses,122,Cambridge,Medium
10313,29,100,3416.78,22,10,2004,Trucks and Buses,122,Vancouver,Medium
10324,33,37.48,1236.84,5,11,2004,Trucks and Buses,122,NYC,Small
10334,46,100,5814.86,19,11,2004,Trucks and Buses,122,Lule,Medium
10349,38,100,5223.48,1,12,2004,Trucks and Buses,122,NYC,Medium
10358,20,36.42,728.4,10,12,2004,Trucks and Buses,122,Madrid,Small
10370,22,100,3949,20,1,2005,Trucks and Buses,122,North Sydney,Medium
10383,27,100,3843.99,22,2,2005,Trucks and Buses,122,Madrid,Medium
10412,56,98.18,5498.08,3,5,2005,Trucks and Buses,122,Madrid,Medium
10425,38,99.41,3777.58,31,5,2005,Trucks and Buses,122,Nantes,Medium
10101,25,100,3782,9,1,2003,Vintage Cars,127,Frankfurt,Medium
10110,33,100,3859.68,18,3,2003,Vintage Cars,127,Manchester,Medium
10124,42,100,4431.84,21,5,2003,Vintage Cars,127,Las Vegas,Medium
10149,33,100,4950.33,12,9,2003,Vintage Cars,127,Brisbane,Medium
10162,38,100,4299.7,18,10,2003,Vintage Cars,127,San Francisco,Medium
10173,31,100,4492.83,5,11,2003,Vintage Cars,127,Bergamo,Medium
10182,20,100,2212,12,11,2003,Vintage Cars,127,San Rafael,Small
10193,44,100,4642.88,21,11,2003,Vintage Cars,127,Glen Waverly,Medium
10204,26,100,3206.32,2,12,2003,Vintage Cars,127,NYC,Medium
